Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,242127,-,-,-,47.69,-121.1,-8,1308,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Wind Speed,Relative Humidity,Temperature,
2015,8,14,22,30,0,0,0,0,96.68,7,N/A
2015,8,14,23,0,0,0,0,0,94.29,7,N/A
2015,8,14,23,30,0,0,0,0,100,6,N/A
2015,8,15,0,0,0,0,0,0,98.33,6,N/A
2015,8,15,0,30,0,0,0,0,98.34,6,N/A
2015,8,15,1,0,0,0,0,0,96.81,6,N/A
2015,8,15,1,30,0,0,0,0,96.82000000000001,6,N/A
2015,8,15,2,0,0,0,0,0,96.68,6,N/A
2015,8,15,2,30,0,0,0,0,96.68,6,N/A
2015,8,15,3,0,0,0,0,0,97.43,6,N/A
2015,8,15,3,30,0,0,0,0,97.44,6,N/A
2015,8,15,4,0,0,0,0,0,98.35000000000001,6,N/A
2015,8,15,4,30,0,0,0,0,98.36,6,N/A
2015,8,15,5,0,0,0,0,0,99.67,6,N/A
2015,8,15,5,30,9,0,9,0,99.69,6,N/A
2015,8,15,6,0,27,0,27,0,95.07000000000001,7,N/A
2015,8,15,6,30,59,0,59,0,95.08,7,N/A
2015,8,15,7,0,30,0,30,0,95.55,8,N/A
2015,8,15,7,30,127,1,128,0,95.56,8,N/A
2015,8,15,8,0,211,169,293,0,89.16,9,N/A
2015,8,15,8,30,205,23,218,0,89.17,9,N/A
2015,8,15,9,0,282,89,338,0,83.68,10,N/A
2015,8,15,9,30,277,36,302,0,83.69,10,N/A
2015,8,15,10,0,263,21,279,0,78.73,11,N/A
2015,8,15,10,30,362,75,420,0,78.73,11,N/A
2015,8,15,11,0,308,26,329,0,74,11,N/A
2015,8,15,11,30,200,11,210,0,73.99,11,N/A
2015,8,15,12,0,269,17,283,0,75.01,12,N/A
2015,8,15,12,30,271,17,286,0,75,12,N/A
2015,8,15,13,0,228,13,239,0,70.98,12,N/A
2015,8,15,13,30,244,14,256,0,70.98,12,N/A
2015,8,15,14,0,173,8,179,0,71.62,12,N/A
2015,8,15,14,30,179,8,185,0,71.62,12,N/A
2015,8,15,15,0,176,7,181,0,72.34,12,N/A
2015,8,15,15,30,136,0,136,0,77.23,12,N/A
2015,8,15,16,0,126,0,126,0,78.08,12,N/A
2015,8,15,16,30,84,0,84,0,83.4,11,N/A
2015,8,15,17,0,78,0,78,0,84.55,11,N/A
2015,8,15,17,30,41,0,41,0,90.37,10,N/A
2015,8,15,18,0,23,0,23,0,92.53,10,N/A
2015,8,15,18,30,11,0,11,0,98.96000000000001,9,N/A
2015,8,15,19,0,1,0,1,0,99.72,9,N/A
2015,8,15,19,30,0,0,0,0,99.73,8,N/A
2015,8,15,20,0,0,0,0,0,98.39,8,N/A
2015,8,15,20,30,0,0,0,0,98.39,8,N/A
2015,8,15,21,0,0,0,0,0.1,96.39,8,N/A
2015,8,15,21,30,0,0,0,0.1,100,8,N/A
2015,8,15,22,0,0,0,0,0.2,100,8,N/A
2015,8,15,22,30,0,0,0,0.2,100,7,N/A
2015,8,15,23,0,0,0,0,0.2,99.99000000000001,7,N/A
2015,8,15,23,30,0,0,0,0.2,99.99000000000001,7,N/A
2015,8,16,0,0,0,0,0,0.2,99.28,7,N/A
2015,8,16,0,30,0,0,0,0.2,99.28,7,N/A
2015,8,16,1,0,0,0,0,0.2,98.14,7,N/A
2015,8,16,1,30,0,0,0,0.2,100,7,N/A
2015,8,16,2,0,0,0,0,0.2,100,7,N/A
2015,8,16,2,30,0,0,0,0.2,100,6,N/A
2015,8,16,3,0,0,0,0,0.2,100,6,N/A
2015,8,16,3,30,0,0,0,0.2,100,6,N/A
2015,8,16,4,0,0,0,0,0.2,100,6,N/A
2015,8,16,4,30,0,0,0,0.1,100,6,N/A
2015,8,16,5,0,0,0,0,0.1,100,6,N/A
2015,8,16,5,30,14,33,16,0,94.22,7,N/A
2015,8,16,6,0,54,113,71,0,92.83,8,N/A
2015,8,16,6,30,83,19,87,0,86.81,9,N/A
2015,8,16,7,0,125,70,148,0,85.91,11,N/A
2015,8,16,7,30,167,94,205,0,75.33,12,N/A
2015,8,16,8,0,196,55,223,0,64.08,14,N/A
2015,8,16,8,30,225,44,249,0,60.120000000000005,15,N/A
2015,8,16,9,0,222,531,551,0,53.53,16,N/A
2015,8,16,9,30,236,562,617,0,50.26,17,N/A
2015,8,16,10,0,132,819,729,0,46.78,18,N/A
2015,8,16,10,30,135,834,776,0,46.77,18,N/A
2015,8,16,11,0,144,830,808,0,43.67,19,N/A
2015,8,16,11,30,146,836,831,0,43.660000000000004,19,N/A
2015,8,16,12,0,154,826,838,0,41.09,20,N/A
2015,8,16,12,30,321,544,770,0,41.08,20,N/A
2015,8,16,13,0,206,723,794,0,41.69,20,N/A
2015,8,16,13,30,203,713,765,0,44.33,20,N/A
2015,8,16,14,0,194,706,726,0,45.24,20,N/A
2015,8,16,14,30,188,686,674,0,45.230000000000004,19,N/A
2015,8,16,15,0,179,663,613,0,46.46,19,N/A
2015,8,16,15,30,169,629,542,0,49.43,18,N/A
2015,8,16,16,0,147,616,469,0,54.96,18,N/A
2015,8,16,16,30,134,564,386,0,58.52,17,N/A
2015,8,16,17,0,111,526,304,0,62.160000000000004,16,N/A
2015,8,16,17,30,93,442,218,0,70.60000000000001,14,N/A
2015,8,16,18,0,68,352,137,0,80.21000000000001,13,N/A
2015,8,16,18,30,41,207,64,0,85.59,12,N/A
2015,8,16,19,0,10,45,12,0.1,89.66,11,N/A
2015,8,16,19,30,0,0,0,0.1,95.77,11,N/A
2015,8,16,20,0,0,0,0,0.1,95.60000000000001,11,N/A
2015,8,16,20,30,0,0,0,0.1,95.59,10,N/A
2015,8,16,21,0,0,0,0,0.1,95.17,10,N/A
2015,8,16,21,30,0,0,0,0.1,100,10,N/A
2015,8,16,22,0,0,0,0,0.1,99.87,10,N/A
2015,8,16,22,30,0,0,0,0.1,99.86,9,N/A
2015,8,16,23,0,0,0,0,0.1,98.01,9,N/A
2015,8,16,23,30,0,0,0,0.1,100,9,N/A
2015,8,17,0,0,0,0,0,0.2,100,9,N/A
2015,8,17,0,30,0,0,0,0.2,100,8,N/A
2015,8,17,1,0,0,0,0,0.2,100,8,N/A
2015,8,17,1,30,0,0,0,0.2,100,8,N/A
2015,8,17,2,0,0,0,0,0.2,99.21000000000001,8,N/A
2015,8,17,2,30,0,0,0,0.2,100,8,N/A
2015,8,17,3,0,0,0,0,0.2,100,8,N/A
2015,8,17,3,30,0,0,0,0.2,100,8,N/A
2015,8,17,4,0,0,0,0,0.2,100,8,N/A
2015,8,17,4,30,0,0,0,0.2,100,8,N/A
2015,8,17,5,0,0,0,0,0.2,95.35000000000001,8,N/A
2015,8,17,5,30,21,101,27,0.1,89.17,9,N/A
2015,8,17,6,0,53,234,88,0,88.47,10,N/A
2015,8,17,6,30,82,355,165,0,82.82000000000001,11,N/A
2015,8,17,7,0,108,438,247,0,73.51,13,N/A
2015,8,17,7,30,127,514,332,0,68.93,14,N/A
2015,8,17,8,0,147,559,414,0,56.42,16,N/A
2015,8,17,8,30,160,607,495,0,52.97,17,N/A
2015,8,17,9,0,186,610,562,0,47.12,18,N/A
2015,8,17,9,30,196,640,629,0,44.28,19,N/A
2015,8,17,10,0,171,734,704,0,40.34,20,N/A
2015,8,17,10,30,176,751,751,0,40.34,20,N/A
2015,8,17,11,0,184,752,784,0,37.42,21,N/A
2015,8,17,11,30,187,759,807,0,37.42,21,N/A
2015,8,17,12,0,186,764,817,0,37.480000000000004,22,N/A
2015,8,17,12,30,186,763,814,0,37.47,22,N/A
2015,8,17,13,0,155,810,811,0,35.75,22,N/A
2015,8,17,13,30,153,800,781,0,35.74,22,N/A
2015,8,17,14,0,143,800,743,0,36.4,22,N/A
2015,8,17,14,30,139,782,689,0,38.660000000000004,21,N/A
2015,8,17,15,0,123,780,631,0,39.69,21,N/A
2015,8,17,15,30,118,750,558,0,42.18,20,N/A
2015,8,17,16,0,149,560,439,0,43.79,20,N/A
2015,8,17,16,30,162,375,328,0,46.56,19,N/A
2015,8,17,17,0,131,329,250,0,53.96,18,N/A
2015,8,17,17,30,106,178,156,0,61.17,16,N/A
2015,8,17,18,0,67,21,71,0.1,72.22,15,N/A
2015,8,17,18,30,33,0,33,0.1,82.11,14,N/A
2015,8,17,19,0,9,56,10,0.1,84.5,13,N/A
2015,8,17,19,30,0,0,0,0.1,90.21000000000001,12,N/A
2015,8,17,20,0,0,0,0,0.1,89.41,12,N/A
2015,8,17,20,30,0,0,0,0.2,89.41,11,N/A
2015,8,17,21,0,0,0,0,0.30000000000000004,87.99,11,N/A
2015,8,17,21,30,0,0,0,0.4,87.99,11,N/A
2015,8,17,22,0,0,0,0,0.6000000000000001,86.39,11,N/A
2015,8,17,22,30,0,0,0,0.6000000000000001,86.38,11,N/A
2015,8,17,23,0,0,0,0,0.7000000000000001,85.38,11,N/A
2015,8,17,23,30,0,0,0,0.7000000000000001,85.37,11,N/A
2015,8,18,0,0,0,0,0,0.8,84.23,11,N/A
2015,8,18,0,30,0,0,0,0.8,84.23,11,N/A
2015,8,18,1,0,0,0,0,0.8,82.72,11,N/A
2015,8,18,1,30,0,0,0,0.8,82.72,11,N/A
2015,8,18,2,0,0,0,0,0.9,80.63,11,N/A
2015,8,18,2,30,0,0,0,0.9,80.63,11,N/A
2015,8,18,3,0,0,0,0,0.9,78.11,11,N/A
2015,8,18,3,30,0,0,0,0.9,78.11,11,N/A
2015,8,18,4,0,0,0,0,1,75.42,11,N/A
2015,8,18,4,30,0,0,0,1,75.43,11,N/A
2015,8,18,5,0,0,0,0,1,74.89,11,N/A
2015,8,18,5,30,14,58,18,0.7000000000000001,70.16,12,N/A
2015,8,18,6,0,50,179,76,0.5,80.21000000000001,14,N/A
2015,8,18,6,30,84,283,150,0.2,70.56,15,N/A
2015,8,18,7,0,110,395,234,0,60.52,17,N/A
2015,8,18,7,30,132,469,318,0,56.86,18,N/A
2015,8,18,8,0,155,513,398,0,48.6,20,N/A
2015,8,18,8,30,171,562,478,0,45.7,21,N/A
2015,8,18,9,0,195,572,546,0,39.36,22,N/A
2015,8,18,9,30,207,603,613,0,37.06,23,N/A
2015,8,18,10,0,163,740,698,0,34.44,24,N/A
2015,8,18,10,30,168,757,746,0,34.43,24,N/A
2015,8,18,11,0,181,751,777,0,34.36,25,N/A
2015,8,18,11,30,183,759,800,0,34.35,25,N/A
2015,8,18,12,0,189,753,808,0,32.64,25,N/A
2015,8,18,12,30,189,752,805,0,32.64,25,N/A
2015,8,18,13,0,180,760,792,0,33.09,25,N/A
2015,8,18,13,30,177,750,763,0,33.08,25,N/A
2015,8,18,14,0,173,736,722,0,33.57,25,N/A
2015,8,18,14,30,167,716,670,0,35.6,24,N/A
2015,8,18,15,0,156,701,609,0,36.230000000000004,24,N/A
2015,8,18,15,30,148,668,538,0,38.45,23,N/A
2015,8,18,16,0,131,645,463,0,40.17,23,N/A
2015,8,18,16,30,120,593,380,0,42.660000000000004,22,N/A
2015,8,18,17,0,101,543,296,0,52.21,21,N/A
2015,8,18,17,30,84,458,210,0,59.01,19,N/A
2015,8,18,18,0,62,350,128,0.1,73.7,17,N/A
2015,8,18,18,30,35,201,56,0.30000000000000004,78.48,16,N/A
2015,8,18,19,0,6,30,7,0.6000000000000001,72.75,15,N/A
2015,8,18,19,30,0,0,0,0.6000000000000001,72.75,15,N/A
2015,8,18,20,0,0,0,0,0.7000000000000001,69.24,15,N/A
2015,8,18,20,30,0,0,0,0.7000000000000001,69.24,15,N/A
2015,8,18,21,0,0,0,0,0.8,66.69,15,N/A
2015,8,18,21,30,0,0,0,0.7000000000000001,66.68,15,N/A
2015,8,18,22,0,0,0,0,0.7000000000000001,64.54,15,N/A
2015,8,18,22,30,0,0,0,0.7000000000000001,64.53,15,N/A
2015,8,18,23,0,0,0,0,0.7000000000000001,62.690000000000005,15,N/A
2015,8,18,23,30,0,0,0,0.6000000000000001,62.68,15,N/A
2015,8,19,0,0,0,0,0,0.6000000000000001,61.08,15,N/A
2015,8,19,0,30,0,0,0,0.6000000000000001,65.1,15,N/A
2015,8,19,1,0,0,0,0,0.7000000000000001,63.910000000000004,15,N/A
2015,8,19,1,30,0,0,0,0.8,68.15,14,N/A
2015,8,19,2,0,0,0,0,0.9,67.14,14,N/A
2015,8,19,2,30,0,0,0,0.9,67.14,13,N/A
2015,8,19,3,0,0,0,0,0.9,66,13,N/A
2015,8,19,3,30,0,0,0,0.9,70.41,13,N/A
2015,8,19,4,0,0,0,0,0.9,69.2,13,N/A
2015,8,19,4,30,0,0,0,0.8,69.19,13,N/A
2015,8,19,5,0,0,0,0,0.8,69.63,13,N/A
2015,8,19,5,30,13,55,16,0.6000000000000001,65.25,13,N/A
2015,8,19,6,0,50,180,75,0.4,75.9,14,N/A
2015,8,19,6,30,85,286,150,0.2,71.2,16,N/A
2015,8,19,7,0,110,409,237,0,63.83,18,N/A
2015,8,19,7,30,132,485,322,0,59.97,19,N/A
2015,8,19,8,0,144,568,411,0,49.160000000000004,21,N/A
2015,8,19,8,30,157,616,493,0,46.25,22,N/A
2015,8,19,9,0,165,663,571,0,36.62,23,N/A
2015,8,19,9,30,175,694,639,0,36.61,23,N/A
2015,8,19,10,0,105,882,740,0,32.81,24,N/A
2015,8,19,10,30,107,896,789,0,32.8,24,N/A
2015,8,19,11,0,110,904,825,0,32.43,25,N/A
2015,8,19,11,30,112,910,849,0,32.43,25,N/A
2015,8,19,12,0,112,914,860,0,32.25,25,N/A
2015,8,19,12,30,111,914,857,0,32.25,24,N/A
2015,8,19,13,0,104,922,844,0,32.3,24,N/A
2015,8,19,13,30,103,916,815,0,34.27,24,N/A
2015,8,19,14,0,99,910,774,0,34.2,24,N/A
2015,8,19,14,30,96,896,720,0,36.31,23,N/A
2015,8,19,15,0,90,883,657,0,36.14,23,N/A
2015,8,19,15,30,86,857,583,0,38.38,22,N/A
2015,8,19,16,0,82,819,499,0,38.69,21,N/A
2015,8,19,16,30,76,772,411,0,41.12,20,N/A
2015,8,19,17,0,70,702,318,0,46.15,19,N/A
2015,8,19,17,30,60,617,227,0,52.25,17,N/A
2015,8,19,18,0,48,485,138,0,62.13,16,N/A
2015,8,19,18,30,31,308,61,0.1,70.57000000000001,14,N/A
2015,8,19,19,0,0,0,0,0.2,76.02,13,N/A
2015,8,19,19,30,0,0,0,0.2,81.12,13,N/A
2015,8,19,20,0,0,0,0,0.2,81.60000000000001,13,N/A
2015,8,19,20,30,0,0,0,0.2,81.59,12,N/A
2015,8,19,21,0,0,0,0,0.2,82.17,12,N/A
2015,8,19,21,30,0,0,0,0.2,87.7,11,N/A
2015,8,19,22,0,0,0,0,0.2,88.26,11,N/A
2015,8,19,22,30,0,0,0,0.2,94.26,11,N/A
2015,8,19,23,0,0,0,0,0.2,94.81,11,N/A
2015,8,19,23,30,0,0,0,0.1,94.8,10,N/A
2015,8,20,0,0,0,0,0,0.1,96.45,10,N/A
2015,8,20,0,30,0,0,0,0,96.45,10,N/A
2015,8,20,1,0,0,0,0,0,99.58,11,N/A
2015,8,20,1,30,0,0,0,0,99.57000000000001,10,N/A
2015,8,20,2,0,0,0,0,0,99.49000000000001,10,N/A
2015,8,20,2,30,0,0,0,0,99.48,10,N/A
2015,8,20,3,0,0,0,0,0,98.77,10,N/A
2015,8,20,3,30,0,0,0,0,98.77,10,N/A
2015,8,20,4,0,0,0,0,0,97.77,10,N/A
2015,8,20,4,30,0,0,0,0,97.78,10,N/A
2015,8,20,5,0,0,0,0,0,96.17,10,N/A
2015,8,20,5,30,17,37,19,0,96.18,10,N/A
2015,8,20,6,0,55,192,81,0,94.89,11,N/A
2015,8,20,6,30,33,0,33,0,94.9,11,N/A
2015,8,20,7,0,81,0,81,0,87.64,12,N/A
2015,8,20,7,30,110,0,110,0,82.09,12,N/A
2015,8,20,8,0,69,0,69,0,75.60000000000001,13,N/A
2015,8,20,8,30,90,0,90,0,75.60000000000001,13,N/A
2015,8,20,9,0,114,0,114,0,74.15,14,N/A
2015,8,20,9,30,124,0,124,0,74.15,14,N/A
2015,8,20,10,0,173,7,179,0,68.37,15,N/A
2015,8,20,10,30,215,12,224,0,68.36,15,N/A
2015,8,20,11,0,151,6,155,0,63.08,15,N/A
2015,8,20,11,30,376,64,428,0,63.08,15,N/A
2015,8,20,12,0,376,66,430,0,58.14,16,N/A
2015,8,20,12,30,380,341,657,0,58.13,16,N/A
2015,8,20,13,0,378,74,438,0,57.44,16,N/A
2015,8,20,13,30,115,884,800,0,57.43,16,N/A
2015,8,20,14,0,130,838,749,0,56.45,17,N/A
2015,8,20,14,30,126,821,695,0,56.43,16,N/A
2015,8,20,15,0,125,789,629,0,55.4,16,N/A
2015,8,20,15,30,119,756,554,0,59.02,15,N/A
2015,8,20,16,0,190,27,204,0,58.03,15,N/A
2015,8,20,16,30,183,165,254,0,61.85,14,N/A
2015,8,20,17,0,76,0,76,0,65.75,13,N/A
2015,8,20,17,30,13,0,13,0,70.15,12,N/A
2015,8,20,18,0,7,0,7,0,76.98,11,N/A
2015,8,20,18,30,3,0,3,0,82.23,10,N/A
2015,8,20,19,0,0,0,0,0,89.55,10,N/A
2015,8,20,19,30,0,0,0,0,89.55,9,N/A
2015,8,20,20,0,0,0,0,0,87.99,9,N/A
2015,8,20,20,30,0,0,0,0,94.07000000000001,8,N/A
2015,8,20,21,0,0,0,0,0,92.06,8,N/A
2015,8,20,21,30,0,0,0,0,92.04,8,N/A
2015,8,20,22,0,0,0,0,0,90.49,8,N/A
2015,8,20,22,30,0,0,0,0,96.79,8,N/A
2015,8,20,23,0,0,0,0,0,96.04,8,N/A
2015,8,20,23,30,0,0,0,0,96.02,8,N/A
2015,8,21,0,0,0,0,0,0,95.41,8,N/A
2015,8,21,0,30,0,0,0,0,95.39,8,N/A
2015,8,21,1,0,0,0,0,0,95.04,8,N/A
2015,8,21,1,30,0,0,0,0,95.03,7,N/A
2015,8,21,2,0,0,0,0,0,93.91,7,N/A
2015,8,21,2,30,0,0,0,0,93.92,7,N/A
2015,8,21,3,0,0,0,0,0,91.91,7,N/A
2015,8,21,3,30,0,0,0,0,98.4,7,N/A
2015,8,21,4,0,0,0,0,0,96.25,7,N/A
2015,8,21,4,30,0,0,0,0,96.28,6,N/A
2015,8,21,5,0,0,0,0,0,94.58,6,N/A
2015,8,21,5,30,2,0,2,0,94.60000000000001,6,N/A
2015,8,21,6,0,14,0,14,0,94.19,7,N/A
2015,8,21,6,30,31,0,31,0,94.2,7,N/A
2015,8,21,7,0,47,0,47,0,88.53,7,N/A
2015,8,21,7,30,92,0,92,0,88.54,7,N/A
2015,8,21,8,0,74,0,74,0,88.39,8,N/A
2015,8,21,8,30,103,0,103,0,88.41,8,N/A
2015,8,21,9,0,173,7,178,0,81.94,8,N/A
2015,8,21,9,30,189,9,196,0,81.94,8,N/A
2015,8,21,10,0,145,4,148,0,75.9,9,N/A
2015,8,21,10,30,245,16,257,0,75.93,10,N/A
2015,8,21,11,0,297,25,317,0,69.36,11,N/A
2015,8,21,11,30,348,42,382,0,64.94,11,N/A
2015,8,21,12,0,338,455,708,0,59.25,12,N/A
2015,8,21,12,30,408,187,560,0,59.26,12,N/A
2015,8,21,13,0,354,50,393,0,54.84,13,N/A
2015,8,21,13,30,297,26,317,0,54.84,13,N/A
2015,8,21,14,0,343,77,400,0,54.47,14,N/A
2015,8,21,14,30,323,256,500,0,54.49,13,N/A
2015,8,21,15,0,248,30,268,0,55.22,13,N/A
2015,8,21,15,30,262,139,341,0,58.94,13,N/A
2015,8,21,16,0,222,133,289,0,59.38,13,N/A
2015,8,21,16,30,166,42,184,0,63.410000000000004,12,N/A
2015,8,21,17,0,121,15,127,0,64.31,12,N/A
2015,8,21,17,30,97,203,150,0,68.71000000000001,10,N/A
2015,8,21,18,0,64,284,114,0.1,77.26,9,N/A
2015,8,21,18,30,31,140,44,0.1,88.42,8,N/A
2015,8,21,19,0,0,0,0,0.2,92.93,7,N/A
2015,8,21,19,30,0,0,0,0.30000000000000004,92.95,6,N/A
2015,8,21,20,0,0,0,0,0.4,91.37,6,N/A
2015,8,21,20,30,0,0,0,0.4,91.4,6,N/A
2015,8,21,21,0,0,0,0,0.5,90.65,6,N/A
2015,8,21,21,30,0,0,0,0.5,90.66,6,N/A
2015,8,21,22,0,0,0,0,0.6000000000000001,90.26,6,N/A
2015,8,21,22,30,0,0,0,0.6000000000000001,90.27,6,N/A
2015,8,21,23,0,0,0,0,0.7000000000000001,89.91,6,N/A
2015,8,21,23,30,0,0,0,0.7000000000000001,89.92,6,N/A
2015,8,22,0,0,0,0,0,0.8,89.48,6,N/A
2015,8,22,0,30,0,0,0,0.8,89.49,6,N/A
2015,8,22,1,0,0,0,0,0.8,88.8,6,N/A
2015,8,22,1,30,0,0,0,0.8,95.11,6,N/A
2015,8,22,2,0,0,0,0,0.9,94.15,6,N/A
2015,8,22,2,30,0,0,0,0.9,94.16,5,N/A
2015,8,22,3,0,0,0,0,0.9,92.56,5,N/A
2015,8,22,3,30,0,0,0,0.9,92.57000000000001,5,N/A
2015,8,22,4,0,0,0,0,0.9,90.17,5,N/A
2015,8,22,4,30,0,0,0,0.9,96.65,5,N/A
2015,8,22,5,0,0,0,0,0.9,94.82000000000001,5,N/A
2015,8,22,5,30,8,30,10,0.5,88.5,6,N/A
2015,8,22,6,0,43,112,57,0.1,85.85000000000001,7,N/A
2015,8,22,6,30,85,196,128,0,80.26,9,N/A
2015,8,22,7,0,126,272,208,0,69.41,11,N/A
2015,8,22,7,30,161,338,291,0,64.99,12,N/A
2015,8,22,8,0,194,380,370,0,57.660000000000004,13,N/A
2015,8,22,8,30,220,426,448,0,54.04,13,N/A
2015,8,22,9,0,247,450,518,0,48.95,14,N/A
2015,8,22,9,30,265,481,584,0,48.95,15,N/A
2015,8,22,10,0,208,661,677,0,44.83,16,N/A
2015,8,22,10,30,214,679,724,0,42.07,16,N/A
2015,8,22,11,0,231,668,753,0,38.51,17,N/A
2015,8,22,11,30,234,676,776,0,38.5,17,N/A
2015,8,22,12,0,241,668,782,0,35.5,18,N/A
2015,8,22,12,30,240,667,778,0,35.49,18,N/A
2015,8,22,13,0,209,716,776,0,32.75,19,N/A
2015,8,22,13,30,205,705,746,0,32.74,19,N/A
2015,8,22,14,0,207,673,699,0,32.25,19,N/A
2015,8,22,14,30,200,652,646,0,32.25,19,N/A
2015,8,22,15,0,192,619,582,0,32.1,19,N/A
2015,8,22,15,30,179,584,510,0,34.15,18,N/A
2015,8,22,16,0,161,549,433,0,36.34,18,N/A
2015,8,22,16,30,143,493,350,0,38.67,17,N/A
2015,8,22,17,0,118,440,267,0,49.620000000000005,16,N/A
2015,8,22,17,30,92,353,182,0.2,56.35,14,N/A
2015,8,22,18,0,61,258,104,0.5,63.92,13,N/A
2015,8,22,18,30,26,126,37,0.7000000000000001,68.24,12,N/A
2015,8,22,19,0,0,0,0,0.9,61.300000000000004,11,N/A
2015,8,22,19,30,0,0,0,0.8,65.51,10,N/A
2015,8,22,20,0,0,0,0,0.8,62.17,10,N/A
2015,8,22,20,30,0,0,0,0.8,62.160000000000004,9,N/A
2015,8,22,21,0,0,0,0,0.8,58.99,9,N/A
2015,8,22,21,30,0,0,0,0.8,63.07,9,N/A
2015,8,22,22,0,0,0,0,0.8,59.97,9,N/A
2015,8,22,22,30,0,0,0,0.8,59.96,8,N/A
2015,8,22,23,0,0,0,0,0.9,57.2,8,N/A
2015,8,22,23,30,0,0,0,0.9,57.19,8,N/A
2015,8,23,0,0,0,0,0,0.9,54.910000000000004,8,N/A
2015,8,23,0,30,0,0,0,0.9,58.74,7,N/A
2015,8,23,1,0,0,0,0,0.9,57.1,7,N/A
2015,8,23,1,30,0,0,0,0.9,57.09,7,N/A
2015,8,23,2,0,0,0,0,0.9,55.660000000000004,7,N/A
2015,8,23,2,30,0,0,0,0.9,59.58,6,N/A
2015,8,23,3,0,0,0,0,0.9,57.58,6,N/A
2015,8,23,3,30,0,0,0,0.9,61.67,6,N/A
2015,8,23,4,0,0,0,0,0.9,59.59,6,N/A
2015,8,23,4,30,0,0,0,0.8,59.58,6,N/A
2015,8,23,5,0,0,0,0,0.7000000000000001,58.03,6,N/A
2015,8,23,5,30,11,62,14,0.4,54.21,7,N/A
2015,8,23,6,0,45,197,70,0.2,64.05,8,N/A
2015,8,23,6,30,77,47,87,0.1,59.89,10,N/A
2015,8,23,7,0,108,395,225,0,50.72,12,N/A
2015,8,23,7,30,131,472,311,0,47.51,13,N/A
2015,8,23,8,0,162,494,388,0,37.79,15,N/A
2015,8,23,8,30,180,543,468,0,35.45,16,N/A
2015,8,23,9,0,211,535,532,0,33.14,17,N/A
2015,8,23,9,30,225,566,598,0,31.12,17,N/A
2015,8,23,10,0,243,575,650,0,29.400000000000002,18,N/A
2015,8,23,10,30,252,593,696,0,29.400000000000002,18,N/A
2015,8,23,11,0,269,585,724,0,28.27,19,N/A
2015,8,23,11,30,273,593,747,0,28.26,20,N/A
2015,8,23,12,0,277,592,755,0,27.43,21,N/A
2015,8,23,12,30,276,591,751,0,27.42,21,N/A
2015,8,23,13,0,278,575,731,0,26.92,21,N/A
2015,8,23,13,30,272,563,702,0,26.91,21,N/A
2015,8,23,14,0,266,521,645,0,28.11,22,N/A
2015,8,23,14,30,240,518,592,0,28.1,21,N/A
2015,8,23,15,0,225,526,554,0,29.54,21,N/A
2015,8,23,15,30,204,450,458,0,31.400000000000002,20,N/A
2015,8,23,16,0,206,369,388,0,38.550000000000004,20,N/A
2015,8,23,16,30,163,294,285,0,41.02,18,N/A
2015,8,23,17,0,112,376,238,0,54.53,17,N/A
2015,8,23,17,30,98,265,164,0.1,61.870000000000005,15,N/A
2015,8,23,18,0,59,174,88,0.2,63.660000000000004,14,N/A
2015,8,23,18,30,21,75,27,0.30000000000000004,67.91,13,N/A
2015,8,23,19,0,0,0,0,0.4,64.71000000000001,12,N/A
2015,8,23,19,30,0,0,0,0.4,69.10000000000001,11,N/A
2015,8,23,20,0,0,0,0,0.4,66.22,11,N/A
2015,8,23,20,30,0,0,0,0.30000000000000004,70.73,10,N/A
2015,8,23,21,0,0,0,0,0.30000000000000004,69.16,10,N/A
2015,8,23,21,30,0,0,0,0.30000000000000004,73.91,10,N/A
2015,8,23,22,0,0,0,0,0.4,72.88,10,N/A
2015,8,23,22,30,0,0,0,0.4,72.88,9,N/A
2015,8,23,23,0,0,0,0,0.4,72.76,9,N/A
2015,8,23,23,30,0,0,0,0.4,77.8,9,N/A
2015,8,24,0,0,0,0,0,0.4,76.52,9,N/A
2015,8,24,0,30,0,0,0,0.4,76.52,8,N/A
2015,8,24,1,0,0,0,0,0.4,76.57000000000001,8,N/A
